Customer_ID,Full_Name,Gender,Age,State,Customer_Since,Marital_Status,Employment_Status,Monthly_Income,Plan_Type,Internet_Type,Monthly_Data_Usage_GB,Monthly_Call_Minutes,SMS_Usage,Streaming_Hours,Roaming_Usage,Add_On_Subscription,Monthly_Bill,Outstanding_Balance,Payment_Method,Payment_Status,Late_Payment_Count,Discount_Applied,Support_Tickets,Average_Resolution_Time,Complaint_Category,Customer_Satisfaction,NPS_Score,Mobile_App_Login_Last30Days,Website_Visits,Referral_Count,Promotion_Clicked,Email_Open_Rate,Contract_Type,Tenure_Months,Estimated_CLV,Risk_Score,Customer_Segment,Churn
CUST-104510,Musa Adebayo,Unknown,66,Sokoto,2015-09-07,Single,Intern,66056.0,Basic,5G,40.8,670,45,34.3,Yes,Cloud,1840.0,6176.0,Card,Pending,15,No,24,9.5,Coverage,5.1,45,0,5,0,No,0.49,Legacy,117.0,19189.0,9,Budget,No
CUST-101595,Eekka Olaleye,Unknown,68,Abuja,2019-04-01,Divorced,Intern,119347.5,Standard,No Internet,126.8,1148,277,59.5,Yes,Family Pack,3490.0,169.0,Card,Partial,9,Yes,22,4.1,Other,6.5,-24,21,14,0,No,0.36,Monthly,74.0,38755.0,14,Family,No
CUST-102086,Aliyu Oluwaseun,Unknown,48,Taraba,2021-06-30,Single,Student,79676.0,Premium,Dsl,117.5,828,79,11.0,No,None,11068.0,2732.0,Bank Transfer,Late,12,No,24,37.8,Billing,7.0,-3,20,0,0,No,0.522,Annual,47.0,161230.0,12,High Value,No
CUST-106460,I. Afolabi,Male,39,Rivers,2019-03-16,Single,Unknown,195920.0,Standard,No Internet,117.6,975,300,36.6,No,None,4506.0,7270.0,Mobile Money,Late,13,No,4,7.8,Other,5.5,1,22,0,0,No,0.723,Monthly,75.0,41227.0,20,At Risk,Yes
CUST-100451,Chukwuemeka Nwafor,Male,75,Bayelsa,2018-10-29,Divorced,Student,26924.0,Enterprise,4G,266.5,1646,51,113.9,No,Sports,18144.0,7649.0,Mobile Money,Paid,4,Yes,7,2.4,Billing,5.4,30,43,14,0,Yes,0.24,Monthly,79.0,607918.0,13,Premium,No
CUST-106356,Miriam Nwankwo,Female,44,Abuja,2017-09-12,Divorced,Unemployed,11410.0,Basic,Dsl,16.2,981,28,14.3,No,None,2555.0,1198.0,Cash,Late,2,Yes,23,31.8,Device,5.5,47,34,6,0,No,0.51,Annual,93.0,6660.0,26,Budget,Yes
CUST-103422,Adaeze Bello,Female,63,Kogi,2018-09-10,Divorced,Intern,53703.0,Premium,Fiber,115.7,476,137,79.7,No,None,9771.0,1749.0,Bank Transfer,Overdue,9,Yes,6,23.5,Billing,8.0,-31,6,6,0,No,0.78,Legacy,81.0,158857.0,36,Premium,Yes
CUST-108067,Chidinma Nweze,Male,50,Sokoto,2020-04-04,Single,Unknown,268717.0,Basic,No Internet,47.0,303,398,10.5,No,"Cloud, Family Pack, Sports",2969.0,78.0,Card,Late,9,Yes,18,3.4,Device,8.5,48,0,8,0,No,0.45,Two-Year,62.0,16577.0,22,Premium,No
CUST-100375,Chidi Olubunmi,Female,58,Katsina,2022-07-16,Single,Freelancer,472910.0,Standard,5G,58.2,1253,485,17.9,No,None,4071.0,229.0,Auto Debit,Pending,10,No,8,29.1,Slow Internet,8.5,31,29,25,0,Yes,0.38,Legacy,35.0,18724.0,37,Corporate,No
CUST-105960,Faith Adebayo,Female,43,Bayelsa,2024-01-10,Married,Self-Employed,119347.5,Premium,Dsl,69.8,1345,173,22.0,No,Yes,9041.0,6497.0,Cash,Overdue,2,Yes,9,18.0,Coverage,3.2,20,2,6,0,Yes,0.24,Monthly,17.0,113033.0,10,Premium,No
CUST-100946,Funke Okafor,Female,74,Yobe,2015-03-29,Divorced,Unknown,278387.0,Enterprise,Dsl,222.7,1047,279,118.0,No,Yes,24219.0,7322.0,Cash,Partial,6,Yes,15,19.3,Unknown,10.0,-59,29,18,1,No,0.895,Two-Year,122.0,1295368.0,15,High Value,No
CUST-105891,Hadiza Oluwole,Male,31,Abuja,2022-08-23,Married,Student,71380.0,Premium,Fiber,111.3,0,17,47.2,No,Yes,5228.0,3757.0,Card,Late,14,No,21,41.5,Device,7.2,-12,0,6,0,No,0.59,Monthly,33.0,67152.0,37,Premium,Yes
CUST-104198,Andrew Bello,Male,61,Anambra,2023-01-20,Married,Retired,108395.0,Legacy,4G,0.0,953,150,28.0,No,Yes,2638.0,182467.0,Cash,Paid,12,No,11,24.3,Other,7.3,42,28,12,0,No,0.08,Annual,28.0,8665.0,33,Loyal,No
CUST-101349,Mariam Adesanya,Unknown,63,Abia,2020-03-21,Single,Freelancer,495990.0,Premium,No Internet,140.2,313,360,69.7,No,None,9320.0,7498.0,Card,Paid,9,No,1,29.3,Customer Service,7.7,-47,3,0,0,No,0.498,Monthly,62.0,117494.0,18,Premium,No
CUST-105354,Ifeanyi Obi,Male,67,Borno,2023-09-12,Single,Intern,46005.0,Standard,4G,95.7,602,383,86.5,Yes,"Gaming, Sports",6518.0,5344.0,Auto Debit,Paid,14,No,23,55.0,Billing,7.0,-1,18,15,1,No,0.36700000000000005,Annual,21.0,41021.0,12,Sme,No
CUST-102025,Love Ogunleye,Female,49,Ogun,2023-01-21,Single,Freelancer,55172.0,Premium,Fiber,112.9,444,313,46.8,No,"Gaming, Sports",11294.0,15145.0,Ussd,Overdue,14,Yes,7,37.7,Customer Service,6.9,81,34,5,4,No,0.52,Annual,28.0,58094.0,21,High Value,No
CUST-105014,Kemi Okfor,Male,54,Anambra,2018-05-26,Married,Unknown,148766.0,Basic,4G,30.6,375,186,13.5,Yes,None,2704.0,2585.0,Cash,Paid,5,Yes,0,0.0,Device,6.4,29,51,10,3,Yes,0.9079999999999999,Monthly,84.0,19449.0,34,Corporate,No
CUST-100716,Ngozi Adesanya,Female,36,Enugu,2023-03-17,Widowed,Self-Employed,304964.0,Premium,Dsl,71.0,0,54,99.4,Yes,None,10824.0,5155.0,Mobile Money,Paid,9,Yes,9,67.3,Customer Service,4.4,91,8,26,1,No,0.86,Two-Year,27.0,60002.0,36,Corporate,No
CUST-104363,M. Olawale,Female,19,Adamawa,2023-12-28,Single,Unemployed,29999.0,Basic,Satellite,98.4,273,0,48.7,No,"Family Pack, Sports",3042.0,4953.0,Card,Late,14,Yes,4,37.0,Network,8.2,16,13,5,1,No,0.932,Annual,17.0,4521.0,23,At Risk,Yes
CUST-104308,Peter Akintoye,Female,68,Abuja,2022-04-13,Unknown,Retired,145373.0,Unlimited,5G,176.0,255,0,91.6,No,Music,5228.0,7072.0,Ussd,Pending,7,Yes,17,22.2,Coverage,9.1,-25,15,0,0,No,0.22399999999999998,Two-Year,38.0,40531.0,32,High Value,No
CUST-100197,Daniel Adesanya,Female,40,Akwa Ibom,2024-10-11,Divorced,Self-Employed,432607.0,Enterprise,5G,287.2,1059,0,56.8,Yes,Yes,23561.0,12884.0,Auto Debit,Paid,3,No,12,34.6,Other,6.4,2,24,17,0,No,0.08,Annual,8.0,91825.0,6,Premium,No
CUST-103010,Nana Adesola,Female,36,Gombe,2015-05-02,Divorced,Student,44189.0,Premium,Dsl,282.9,998,142,65.0,No,None,12235.0,3757.0,Cash,Partial,1,Yes,20,48.4,Customer Service,8.6,30,31,7,0,Yes,0.49,Annual,121.0,326873.0,5,Corporate,No
CUST-103720,Adaeze Oyelaran,Unknown,23,Abuja,2016-09-23,Widowed,Employed,182491.0,Basic,Dsl,58.8,454,242,46.7,Yes,"Cloud, Sports",3300.0,1744.0,Cash,Overdue,9,Yes,1,18.8,Device,6.9,13,32,9,0,No,0.794,Monthly,104.0,28827.0,44,Student,No
CUST-102545,Nneka Olubunmi,Male,39,Benue,2019-01-15,Widowed,Unknown,92891.0,Standard,4G,36.8,980,15,34.2,No,None,4360.0,321.0,Auto Debit,Partial,15,No,8,14.7,Coverage,8.1,-21,6,8,0,Yes,0.85,Annual,77.0,37022.0,15,Sme,No
CUST-101744,David Oluwafemi,Unknown,27,Zamfara,2015-08-07,Married,Unknown,288921.0,Premium,Fiber,221.8,1325,188,83.6,No,Yes,10822.0,483.0,Bank Transfer,Failed,10,No,18,22.9,Coverage,10.0,-27,27,22,1,No,0.84,Monthly,118.0,229417.0,40,Loyal,No
CUST-100324,Musa Nzechukwu,Female,29,Nasarawa,2018-03-19,Married,Contract,260302.0,Business,No Internet,140.5,0,325,57.1,Yes,None,15823.0,3693.0,Mobile Money,Partial,6,No,0,0.0,Other,7.8,64,30,8,0,No,0.39,Monthly,86.0,286914.0,39,Budget,Yes
CUST-102688,Toyin Ibrahim,Male,19,Niger,2018-09-03,Married,Retired,37285.0,Standard,No Internet,68.9,639,232,86.5,No,None,5704.0,10280.0,Mobile Money,Failed,4,No,13,14.8,Billing,7.2,61,7,15,0,No,0.05,Annual,81.0,62164.0,7,Budget,Yes
CUST-107792,Miriam Ogunleye,Male,45,Imo,2019-10-07,Divorced,Freelancer,108133.0,Basic,Dsl,47.7,330,135,0.0,No,Yes,0.0,1308.0,Auto Debit,Overdue,10,Yes,19,70.5,Network,5.1,4,12,20,0,Yes,0.07,Annual,68.0,0.0,32,Family,No
CUST-105767,Mariam Chukwu,Unknown,47,Adamawa,2015-10-15,Married,Contract,387540.0,Business,5G,261.6,1101,297,58.4,No,Family Pack,17394.0,384.0,Cash,Overdue,4,Yes,17,0.5,Coverage,6.7,2,6,48,0,Yes,0.77,Monthly,116.0,497307.0,19,Budget,Yes
CUST-108843,Aliyu Nwobi,Unknown,43,Rivers,2017-06-27,Divorced,Unemployed,28303.0,Basic,4G,0.0,983,165,66.5,Yes,Yes,2155.0,1659.0,Auto Debit,Partial,6,No,8,24.0,Device,3.6,80,3,1,0,No,0.91,Monthly,95.0,15921.0,26,At Risk,Yes
CUST-108539,Sarah Nnwachuu,Female,57,Jigawa,2023-05-19,Widowed,Self-Employed,137540.0,Premium,Satellite,121.6,773,0,4.2,No,Sports,9351.0,8808.0,Bank Transfer,Paid,9,Yes,21,17.2,Slow Internet,6.9,41,23,15,0,No,0.17,Annual,24.0,49191.0,27,Loyal,Yes
CUST-100364,Bello Odeh,Unknown,30,Adamawa,,Widowed,Retired,119347.5,Standard,5G,70.5,1510,133,84.9,No,None,5243.0,2196.0,Bank Transfer,Late,15,No,22,56.2,Billing,10.0,5,29,21,0,No,0.57,Legacy,15.0,9496.0,29,Budget,Yes
CUST-101040,Tooyin Akinyemi,Unknown,29,Jigawa,2023-02-20,Married,Retired,45505.0,Basic,Satellite,0.0,822,132,2.8,No,Yes,3171.0,300.0,Auto Debit,Overdue,6,Yes,18,25.9,Other,7.2,25,15,22,0,No,0.1,Monthly,27.0,6327.0,45,Budget,Yes
CUST-105306,Grace Odafe,Male,53,Delta,2021-02-09,Widowed,Self-Employed,136456.0,Standard,Fiber,0.0,1341,397,0.0,Yes,"Cloud, Music, Sports",4442.0,1581.0,Ussd,Pending,15,Yes,10,43.9,Network,7.1,36,44,18,0,Yes,0.14,Annual,52.0,27221.0,26,Premium,No
CUST-101369,Ramatu Okereke,Unknown,20,Plateau,2015-03-30,Widowed,Self-Employed,369730.0,Enterprise,5G,275.8,833,296,69.4,No,Music,27698.0,2757.0,Ussd,Pending,6,Yes,10,15.8,Other,4.4,44,21,18,0,No,0.8,Monthly,122.0,1468766.0,19,High Value,Yes
CUST-109343,Uche Adewale,Unknown,29,Kogi,2016-12-15,Divorced,Unemployed,4430.0,Standard,Dsl,93.4,621,221,36.7,Yes,Yes,5104.0,8796.0,Mobile Money,Overdue,7,Yes,24,0.5,Billing,9.8,81,9,16,0,No,0.61,Monthly,102.0,56501.0,29,High Value,No
CUST-101818,Yemi Ozoemena,Female,20,Taraba,2022-02-25,Widowed,Employed,119347.5,Business,No Internet,144.9,687,456,120.1,No,None,11936.0,270.0,Bank Transfer,Pending,13,Yes,13,12.4,Billing,6.6,32,36,34,0,No,0.371,Monthly,39.0,41021.0,23,At Risk,Yes
CUST-103108,Nkechi Bello,Female,60,Abuja,2024-01-25,Single,Unknown,41280.0,Unlimited,Fiber,166.8,716,144,76.3,Yes,Yes,5228.0,3757.0,Cash,Partial,9,Yes,1,41.6,Network,5.7,17,46,18,0,Yes,0.62,Monthly,16.0,20054.0,12,At Risk,Yes
CUST-108882,Uche Akinyemi,Female,37,Bauchi,2015-11-12,Married,Student,119347.5,Premium,Satellite,141.0,13,210,86.6,No,"Cloud, Family Pack, Gaming",13309.0,4131.0,Auto Debit,Failed,1,Yes,5,11.4,Network,7.0,45,24,20,0,No,0.36,Annual,115.0,311088.0,10,High Value,No
CUST-101418,Seun Obiora,Unknown,67,Delta,2016-12-10,Divorced,Freelancer,492794.0,Standard,4G,56.8,496,104,53.6,No,"Gaming, Music, Sports",3232.0,229351.0,Card,Failed,4,Yes,19,16.8,Coverage,4.9,31,42,22,0,Yes,0.33,Monthly,102.0,36862.0,42,Family,No
CUST-100978,Samuel Obiora,Female,62,Imo,2017-09-29,Married,Freelancer,345310.0,Enterprise,No Internet,290.9,228,193,81.0,No,None,22796.0,8222.0,Ussd,Paid,4,No,4,46.8,Other,6.6,8,28,4,0,No,0.65,Annual,92.0,821806.0,28,Corporate,No
CUST-103199,Blessing Olawale,Female,36,Lagos,2023-06-30,Married,Contract,119347.5,Premium,Fiber,158.7,783,215,62.3,No,None,8708.0,1559.0,Cash,Partial,2,Yes,5,4.0,Billing,9.6,32,20,0,0,No,0.38,Annual,23.0,36106.0,20,Loyal,No
CUST-109836,Ngozi Adamu,Female,53,Yobe,2017-08-09,Single,Student,55513.0,Standard,Dsl,13.0,1059,477,20.6,Yes,Family Pack,6514.0,8048.0,Card,Overdue,2,No,19,36.8,Other,3.4,20,47,0,0,No,0.517,Monthly,94.0,72969.0,32,Loyal,No
CUST-107836,R. Adebayo,Male,31,Abuja,2021-04-04,Single,Student,119347.5,Basic,4G,143.1,1366,229,0.0,No,None,2418.0,12473.0,Ussd,Partial,6,Yes,6,26.7,Coverage,5.7,-17,8,21,0,No,0.35,Annual,50.0,9599.0,9,Loyal,No
CUST-105675,U. Adamu,Female,29,Katsina,,Divorced,Retired,134122.0,Premium,No Internet,203.4,946,0,126.3,No,Yes,9444.0,5540.0,Ussd,Paid,14,No,17,33.5,Sim,8.6,28,0,21,1,No,0.6,Legacy,120.0,228554.0,38,Loyal,No
CUST-109609,Ego Agwwu,Female,39,Taraba,2024-09-07,Divorced,Freelancer,312422.0,Basic,Fiber,57.4,471,220,21.3,Yes,Yes,2910.0,375.0,Cash,Partial,15,Yes,1,53.0,Slow Internet,6.7,56,29,2,0,Yes,0.14,Two-Year,9.0,1841.0,13,Corporate,No
CUST-108711,Philip Madueke,Female,44,Katsina,2020-10-01,Widowed,Freelancer,119347.5,Premium,Dsl,167.7,996,280,42.6,No,Gaming,5228.0,8143.0,Auto Debit,Pending,7,Yes,16,32.3,Slow Internet,10.0,-11,0,10,1,No,0.92,Annual,56.0,41021.0,24,Premium,No
CUST-100839,N. Okafor,Male,28,Bayelsa,2017-02-16,Single,Unknown,119347.5,Basic,Fiber,0.0,1219,217,19.7,No,Yes,2455.0,3757.0,Mobile Money,Late,7,Yes,5,21.6,Customer Service,9.4,0,34,15,0,Yes,0.25,Monthly,99.0,41021.0,34,Corporate,No
CUST-107568,Namdi Bello,Male,18,Adamawa,2022-11-02,Divorced,Employed,192885.0,Unlimited,Dsl,158.2,788,181,109.5,No,Yes,7214.0,670.0,Mobile Money,Partial,2,Yes,5,35.3,Billing,5.9,-15,45,30,2,No,0.84,Annual,31.0,53774.0,14,Loyal,No
CUST-109842,N. Echefu,Unknown,55,Sokoto,2024-08-01,Single,Contract,150609.0,Enterprise,No Internet,209.3,665,0,126.5,No,None,26340.0,4957.0,Mobile Money,Overdue,1,Yes,4,20.4,Sim,8.1,49,30,6,1,No,0.88,Annual,10.0,156149.0,14,Corporate,No
CUST-107333,Ifeanyi Nnaji,Female,69,Kaduna,2019-03-18,Single,Intern,78151.0,Standard,4G,141.9,1546,330,5.2,No,Sports,5228.0,105994.0,Ussd,Overdue,5,No,0,0.0,Billing,7.0,52,32,0,3,No,0.125,Two-Year,74.0,46486.0,0,High Value,No
CUST-100682,Ada Ihejirika,Male,60,Plateau,2022-01-08,Single,Student,77663.0,Standard,5G,74.2,1059,74,17.3,No,None,4575.0,1374.0,Card,Late,12,Yes,11,5.0,Slow Internet,5.2,79,8,27,1,No,0.455,Annual,41.0,21879.0,12,At Risk,Yes
CUST-103996,Victor Olaleye,Male,29,Gombe,2019-12-05,Widowed,Freelancer,485478.0,Standard,No Internet,185.4,1189,183,16.3,Yes,"Gaming, Sports",4100.0,684.0,Auto Debit,Failed,7,No,25,43.3,Coverage,10.0,79,31,22,1,No,0.81,Two-Year,66.0,32747.0,13,Premium,No
CUST-102651,Ada Adeniyi,Female,36,Adamawa,2018-09-02,Divorced,Employed,332551.0,Basic,5G,133.0,683,231,55.8,No,"Cloud, Family Pack, Sports",2572.0,8948.0,Auto Debit,Overdue,1,Yes,3,39.0,Coverage,7.1,2,10,15,0,No,0.42,Annual,81.0,18014.0,11,Budget,Yes
CUST-108157,Adaeze Okereke,Female,31,Benue,2024-03-10,Divorced,Unknown,194308.0,Premium,5G,89.8,16,257,82.9,No,None,5228.0,7963.0,Mobile Money,Late,5,No,8,41.7,Billing,6.7,-38,3,15,1,No,0.71,Monthly,15.0,37729.0,27,Loyal,Yes
CUST-105561,I. Adeniyi,Unknown,59,Plateau,2024-10-26,Divorced,Freelancer,201108.0,Legacy,Satellite,79.8,793,428,6.5,No,None,3381.0,4278.0,Ussd,Overdue,2,Yes,17,35.7,Network,5.7,-48,9,15,0,No,0.35,Monthly,7.0,1781.0,32,High Value,No
CUST-101995,Fatimaa Nwachuku,Unknown,55,Sokoto,2017-01-24,Divorced,Contract,228168.0,Premium,Fiber,122.3,556,262,60.6,No,"Family Pack, Gaming",0.0,3036.0,Auto Debit,Paid,9,No,24,0.5,Coverage,7.0,100,39,12,0,Yes,0.1,Annual,100.0,0.0,11,Premium,No
CUST-104299,Ramatu Ogundimu,Unknown,58,Niger,2024-12-24,Divorced,Intern,22101.0,Premium,No Internet,95.4,1281,107,85.4,No,"Family Pack, Gaming, Sports",11142.0,5905.0,Card,Partial,7,No,12,26.2,Coverage,7.1,66,41,2,0,No,0.6890000000000001,Annual,5.0,10077.0,37,High Value,No
CUST-108709,Gbenga Nnaji,Female,22,Sokoto,2016-12-13,Married,Employed,239527.0,Basic,Fiber,53.7,838,22,22.3,No,Family Pack,2545.0,2455.0,Bank Transfer,Pending,10,Yes,1,0.5,Device,7.2,29,26,29,2,Yes,0.451,Annual,102.0,21849.0,3,At Risk,No
CUST-107043,Funke Fagbohun,Male,69,Delta,2016-05-24,Single,Student,21247.0,Standard,Satellite,90.2,0,442,58.5,Yes,"Family Pack, Gaming, Music",4948.0,2876.0,Mobile Money,Failed,8,Yes,7,58.3,Customer Service,7.9,63,4,3,1,Yes,0.11,Legacy,108.0,70090.0,29,At Risk,Yes
CUST-103865,Sarah Musa,Unknown,38,Adamawa,2020-05-06,Married,Employed,98112.0,Standard,4G,79.1,934,288,0.0,Yes,None,5461.0,3318.0,Bank Transfer,Late,14,Yes,21,35.8,Slow Internet,10.0,46,38,15,1,No,0.53,Monthly,61.0,43882.0,42,Budget,Yes
CUST-101136,Faith Oluwafemi,Female,39,Abia,2017-09-07,Divorced,Unemployed,12824.0,Business,Fiber,78.6,1572,242,90.3,No,Yes,16799.0,2560.0,Auto Debit,Pending,5,No,24,0.5,Customer Service,9.9,44,11,3,0,No,0.63,Monthly,93.0,336060.0,13,At Risk,Yes
CUST-105422,Uloma Nwankwo,Male,47,Taraba,2015-02-03,Widowed,Freelancer,322448.0,Standard,5G,138.2,540,605,50.5,No,None,4027.0,1041.0,Auto Debit,Failed,6,Yes,13,0.5,Other,4.8,62,1,17,0,No,0.72,Monthly,124.0,73857.0,35,Student,No
CUST-106010,Babs Oluwole,Male,25,Nasarawa,2019-12-15,Married,Employed,143044.0,Legacy,No Internet,0.0,454,155,62.8,No,"Music, Sports",2821.0,4047.0,Ussd,Partial,5,No,4,45.8,Billing,9.2,5,13,0,1,No,0.35,Monthly,66.0,20277.0,7,Sme,No
CUST-102360,John Echefu,Unknown,46,Edo,2017-02-26,Divorced,Unknown,37817.0,Basic,Dsl,20.4,600,297,58.4,No,Yes,5228.0,4536.0,Card,Paid,14,Yes,2,17.5,Sim,8.1,-15,14,22,3,No,0.38,Monthly,99.0,22119.0,26,At Risk,No
CUST-101610,Ike Danjuma,Female,74,Jigawa,2024-11-18,Married,Employed,255194.0,Basic,Satellite,17.7,236,182,0.0,No,None,2709.0,4224.0,Bank Transfer,Partial,12,Yes,7,32.7,Coverage,2.4,-37,7,10,2,No,0.71,Annual,6.0,1907.0,28,At Risk,Yes
CUST-102176,Nneka Adeleke,Male,58,Yobe,2020-04-13,Divorced,Self-Employed,109218.0,Basic,Dsl,96.6,0,218,0.0,No,Yes,2866.0,9603.0,Mobile Money,Overdue,15,No,19,17.7,Customer Service,3.3,-29,18,6,1,No,0.9129999999999999,Annual,62.0,41021.0,54,At Risk,Yes
CUST-101146,Ada Babatunde,Unknown,44,Rivers,2020-12-19,Divorced,Freelancer,65116.0,Standard,No Internet,46.9,1002,0,63.2,No,"Cloud, Gaming",4539.0,3625.0,Cash,Partial,1,No,18,21.5,Device,4.0,41,31,17,1,Yes,0.099,Monthly,53.0,41021.0,36,At Risk,Yes
CUST-101235,Paul Nwachukwu,Male,31,Bayelsa,2021-10-07,Unknown,Student,62760.0,Basic,Satellite,0.0,1062,394,0.0,No,Family Pack,1845.0,2812.0,Mobile Money,Failed,4,Yes,1,0.5,Customer Service,6.6,51,13,15,0,No,0.7,Annual,44.0,6546.0,10,Budget,No
CUST-103884,Ibrahim Adewale,Male,23,Borno,2023-03-26,Widowed,Employed,272907.0,Basic,Dsl,56.5,742,0,10.0,No,Family Pack,3104.0,323.0,Mobile Money,Paid,8,Yes,18,22.9,Other,8.6,66,0,15,0,No,0.867,Annual,26.0,5487.0,25,Family,No
CUST-107868,Kunle Adeniyi,Female,63,Jigawa,2023-07-19,Married,Self-Employed,111722.0,Standard,4G,109.5,1041,30,85.4,No,None,5228.0,1718.0,Cash,Late,14,Yes,5,32.9,Customer Service,5.4,61,30,25,2,No,0.47100000000000003,Monthly,22.0,14451.0,48,At Risk,Yes
CUST-102214,Ada Okafor,Male,67,Abuja,2019-09-18,Single,Retired,53175.0,Basic,Dsl,25.7,407,191,34.4,No,"Cloud, Family Pack, Music",2603.0,120178.0,Card,Overdue,15,Yes,7,3.2,Coverage,6.8,51,16,16,1,Yes,0.5,Monthly,68.0,12841.0,44,Budget,Yes
CUST-108111,Fmi Nwachuku,Unknown,45,Nasarawa,2020-09-14,Married,Employed,214942.0,Premium,Fiber,73.9,1787,282,75.1,No,None,11038.0,13647.0,Card,Late,2,Yes,5,12.6,Slow Internet,9.3,79,7,2,0,Yes,0.498,Monthly,57.0,138634.0,19,Premium,No
CUST-102542,Tosin Okonkwo,Female,73,Plateau,2015-08-04,Widowed,Contract,119347.5,Standard,No Internet,82.8,617,227,75.5,No,Cloud,5658.0,770.0,Bank Transfer,Failed,15,No,2,0.0,Billing,8.0,4,19,0,0,No,0.106,Annual,118.0,41021.0,33,Student,No
CUST-108770,Chiamaka Oluwaseun,Unknown,50,Abuja,2024-11-17,Divorced,Freelancer,211453.0,Standard,No Internet,101.2,736,491,46.2,No,Yes,5380.0,3757.0,Card,Paid,0,Yes,6,19.8,Other,9.4,29,35,21,1,No,0.72,Legacy,6.0,3826.0,20,Premium,No
CUST-101435,Deborah Oluwaseun,Female,40,Taraba,2022-12-15,Single,Freelancer,151377.0,Standard,Fiber,73.7,1316,216,6.9,No,None,3943.0,3226.0,Mobile Money,Overdue,6,No,25,57.4,Network,10.0,-40,2,3,1,Yes,0.875,Annual,30.0,13466.0,21,Loyal,No
CUST-103623,Musa Ihejirika,Unknown,22,Ebonyi,2017-01-23,Single,Retired,145329.0,Basic,Fiber,18.0,1066,60,23.6,No,"Family Pack, Music",2913.0,10001.0,Cash,Partial,0,No,4,53.6,Customer Service,6.9,4,14,7,0,No,0.25,Monthly,100.0,23919.0,33,Premium,No
CUST-103060,Ade Adesola,Unknown,55,Ebonyi,2024-01-26,Single,Contract,348168.0,Basic,Dsl,56.1,1439,0,51.6,No,Cloud,2620.0,3062.0,Ussd,Late,7,No,3,19.1,Coverage,10.0,56,2,8,0,No,0.3,Monthly,16.0,2875.0,35,Corporate,No
CUST-101575,Chidi Akinyemi,Male,62,Rivers,2022-11-04,Married,Unemployed,18426.0,Legacy,Fiber,17.5,1345,46,0.0,No,None,3101.0,8108.0,Bank Transfer,Late,13,Yes,24,28.3,Slow Internet,5.6,-3,21,24,0,No,0.14800000000000002,Monthly,31.0,9902.0,23,Premium,No
CUST-100229,Funke Odeh,Male,73,Abuja,2020-07-08,Single,Contract,119347.5,Business,Satellite,260.0,411,89,53.8,No,None,13814.0,1756.0,Bank Transfer,Failed,0,Yes,22,45.1,Billing,5.8,50,24,5,0,No,0.58,Monthly,59.0,169260.0,40,Corporate,No
CUST-101649,Daniel Nwankwo,Male,38,Yobe,2016-07-16,Divorced,Retired,71317.0,Standard,No Internet,72.9,0,162,85.9,No,"Family Pack, Music",5790.0,7043.0,Bank Transfer,Paid,1,Yes,4,43.5,Sim,8.7,9,29,5,0,No,0.498,Annual,107.0,103366.0,0,At Risk,No
CUST-104172,Yemi Eze,Male,29,Kebbi,2020-07-22,Single,Freelancer,119347.5,Premium,Dsl,74.7,1128,50,43.1,Yes,"Family Pack, Music, Sports",14264.0,1717.0,Card,Partial,8,No,14,9.9,Billing,5.8,-9,15,15,0,No,0.889,Annual,58.0,41021.0,27,Premium,No
CUST-105749,Nnamdi Uchechukwu,Unknown,19,Akwa Ibom,2021-05-17,Widowed,Contract,384155.0,Standard,Fiber,111.1,604,226,12.6,No,None,5634.0,6752.0,Bank Transfer,Pending,4,No,10,0.5,Coverage,5.4,-16,20,6,0,No,0.81,Annual,48.0,31809.0,9,Sme,No
CUST-102316,Toyin Nwofor,Female,39,Ogun,2019-05-26,Divorced,Contract,362501.0,Business,Fiber,118.7,1490,286,133.8,No,None,17796.0,182.0,Mobile Money,Late,11,No,4,33.8,Other,6.1,48,44,11,1,No,0.75,Annual,72.0,329431.0,21,Sme,No
CUST-100509,Wale Ibrahim,Unknown,61,Sokoto,2024-11-12,Unknown,Student,119347.5,Standard,Dsl,50.1,1034,252,0.0,No,None,5629.0,255.0,Mobile Money,Partial,10,Yes,8,51.3,Coverage,6.3,48,32,19,0,No,0.69,Monthly,7.0,41021.0,49,New,No
CUST-101731,Aisha Adegoke,Female,43,Oyo,2021-03-21,Married,Student,37112.0,Basic,Satellite,96.6,1150,248,0.0,Yes,"Music, Sports",2864.0,4321.0,Auto Debit,Overdue,9,Yes,5,57.6,Sim,6.3,32,3,21,3,No,0.46,Monthly,50.0,41021.0,22,New,No
CUST-106826,Chi Nwachukwu,Male,59,Ogun,2018-08-30,Single,Contract,90432.0,Standard,Satellite,37.9,1450,316,41.0,No,Yes,4905.0,7183.0,Auto Debit,Overdue,8,No,25,0.5,Other,9.9,4,21,29,0,No,0.68,Annual,81.0,55911.0,35,Family,No
CUST-105004,Lola Adegoke,Unknown,46,Sokoto,2018-10-17,Widowed,Freelancer,119347.5,Premium,No Internet,175.4,216,58,96.3,No,"Family Pack, Sports",5228.0,282078.0,Cash,Failed,14,No,23,57.6,Sim,4.5,64,16,11,3,No,0.262,Two-Year,79.0,211962.0,28,Corporate,No
